,FAC_STATE,FAC_COUNTY,County
2388,KY,MCCREARY,MCCREARY
2389,KY,MCCREARY COUNTY,MCCREARY
2390,KY,MCLEAN,MCLEAN
2391,KY,MEADE,MEADE
2392,KY,MENIFEE,MENIFEE
2393,KY,MERCER,MERCER
2394,KY,METCALFE,METCALFE
2395,KY,METCALFE COUNTY,METCALFE
2396,KY,MINGO,MINGO
2397,KY,MONROE,MONROE
2398,KY,MONROE COUNTY,MONROE
2399,KY,MONTGOMERY,MONTGOMERY
2400,KY,MONTGOMERY COUNTY,MONTGOMERY
2401,KY,MORGAN,MORGAN
2402,KY,MUHLENBERG,MUHLENBERG
2403,KY,MUHLENBERG COUNTY,MUHLENBERG
2404,KY,NELSON,NELSON
2405,KY,NELSON COUNTY,NELSON
2406,KY,NICHOLAS,NICHOLAS
2407,KY,OHIO,OHIO
2408,KY,OHIO COUNTY,OHIO
2409,KY,OLDHAM,OLDHAM
2410,KY,OLDHAM COUNTY,OLDHAM
2411,KY,OUT-OF-STATE,OUT-OF-STATE
2412,KY,OVERTON,OVERTON
2413,KY,OWEN,OWEN
2414,KY,OWSLEY,OWSLEY
2415,KY,PENDLETON,PENDLETON
2416,KY,PERRY,PERRY
2417,KY,PERRY COUNTY,PERRY
2418,KY,PIKE,PIKE
2419,KY,PIKE COUNTY,PIKE
2420,KY,PORTABLE SOURCE,PORTABLE SOURCE
2421,KY,POWELL,POWELL
2422,KY,POWELL COUNTY,POWELL
2423,KY,PULASKI,PULASKI
2424,KY,PULASKI COUNTY,PULASKI
2425,KY,RALEIGH,RALEIGH
2426,KY,ROBERTSON,ROBERTSON
2427,KY,ROCKCASTLE,ROCKCASTLE
2428,KY,ROWAN,ROWAN
2429,KY,ROWAN COUNTY,ROWAN
2430,KY,RUSSELL,RUSSELL
2431,KY,SCOTT,SCOTT
2432,KY,SCOTT COUNTY,SCOTT
2433,KY,SHELBY,SHELBY
2434,KY,SHELBY COUNTY,SHELBY
2435,KY,SIMPSON,SIMPSON
2436,KY,SIMPSON COUNTY,SIMPSON
2437,KY,SPENCER,SPENCER
2438,KY,SUMNER,SUMNER
2439,KY,TAYLOR,TAYLOR
2440,KY,TODD,TODD
2441,KY,TRIGG,TRIGG
2442,KY,TRIGG COUNTY,TRIGG
2443,KY,TRIMBLE,TRIMBLE
2444,KY,UNION,UNION
2445,KY,UNION COUNTY,UNION
2446,KY,WARREN,WARREN
2447,KY,WARREN COUNTY,WARREN
2448,KY,WARRICK,WARRICK
2449,KY,WASHINGTON,WASHINGTON
2450,KY,WAYNE,WAYNE
2451,KY,WEBSTER,WEBSTER
2452,KY,WEBSTER COUNTY,WEBSTER
2453,KY,WHITLEY,WHITLEY
2454,KY,WHITLEY COUNTY,WHITLEY
2455,KY,WOLFE,WOLFE
2456,KY,WOLFE COUNTY,WOLFE
2457,KY,WOODFORD,WOODFORD
2458,KY,WOODFORD COUNTY,WOODFORD
2459,KY,WYOMING,WYOMING
2460,LA,ACADIA,ACADIA
2461,LA,ACADIA PARISH,ACADIA
2462,LA,ALLEN ,ALLEN
2463,LA,ALLEN PARISH,ALLEN
2464,LA,ASCENSION,ASCENSION
2465,LA,ASCENSION PARISH,ASCENSION
2466,LA,ASSUMPTION,ASSUMPTION
2467,LA,ASSUMPTION PARISH,ASSUMPTION
2468,LA,AVOYELLES,AVOYELLES
2469,LA,AVOYELLES PARISH,AVOYELLES
2470,LA,BEAUREGARD,BEAUREGARD
2471,LA,BEAUREGARD PARISH,BEAUREGARD
2472,LA,BIENVILLE,BIENVILLE
2473,LA,BIENVILLE PARISH,BIENVILLE
2474,LA,BOSSIER,BOSSIER
2475,LA,BOSSIER PARISH,BOSSIER
2476,LA,CADDO,CADDO
2477,LA,CADDO PARISH,CADDO
2478,LA,CALCASIEU,CALCASIEU
2479,LA,CALCASIEU PARISH,CALCASIEU
2480,LA,CALDWELL,CALDWELL
2481,LA,CALDWELL PARISH,CALDWELL
2482,LA,CAMERON,CAMERON
2483,LA,CAMERON PARISH,CAMERON
2484,LA,CATAHOULA,CATAHOULA
2485,LA,CATAHOULA PARISH,CATAHOULA
2486,LA,CLAIBORNE,CLAIBORNE
2487,LA,CLAIBORNE PARISH,CLAIBORNE
2488,LA,CONCORDIA,CONCORDIA
2489,LA,CONCORDIA PARISH,CONCORDIA
2490,LA,DALLAS,DALLAS
2491,LA,DE SOTO,DE SOTO
2492,LA,DE SOTO PARISH,DE SOTO
2493,LA,DEKALB,DEKALB
2494,LA,DESOTO,DESOTO
2495,LA,E. BATON ROUGE,EAST BATON ROUGE
2496,LA,EAST BATON ROUGE,EAST BATON ROUGE
2497,LA,EAST BATON ROUGE PARISH,EAST BATON ROUGE
2498,LA,EAST CARROLL,EAST CARROLL
2499,LA,EAST CARROLL PARISH,EAST CARROLL
2500,LA,EAST FELICIANA,EAST FELICIANA
2501,LA,EAST FELICIANA PARISH,EAST FELICIANA
2502,LA,EVANGELINE,EVANGELINE
2503,LA,EVANGELINE PARISH,EVANGELINE
2504,LA,FORT BEND COUNTY,FORT BEND
2505,LA,FRANKLIN,FRANKLIN
2506,LA,FRANKLIN PARISH,FRANKLIN
2507,LA,GRANT,GRANT
2508,LA,GULF OF MEXICO,GULF OF MEXICO
2509,LA,HARRIS ,HARRIS
2510,LA,HARRIS COUNTY,HARRIS
2511,LA,IBERIA,IBERIA
2512,LA,IBERIA PARISH,IBERIA
2513,LA,IBERVILLE,IBERVILLE
2514,LA,IBERVILLE PARISH,IBERVILLE
2515,LA,JACKSON,JACKSON
2516,LA,JACKSON PARISH,JACKSON
2517,LA,JEFFERSON,JEFFERSON
2518,LA,JEFFERSON DAVIS,JEFFERSON DAVIS
2519,LA,JEFFERSON DAVIS PARISH,JEFFERSON DAVIS
2520,LA,JEFFERSON PARISH,JEFFERSON
2521,LA,LA SALLE,LA SALLE
2522,LA,LA SALLE PARISH,LA SALLE
2523,LA,LAFAYETTE,LAFAYETTE
2524,LA,LAFAYETTE PARISH,LAFAYETTE
2525,LA,LAFOURCHE,LAFOURCHE
2526,LA,LAFOURCHE PARISH,LAFOURCHE
2527,LA,LINCOLN,LINCOLN
2528,LA,LINCOLN PARISH,LINCOLN
2529,LA,LIVINGSTON,LIVINGSTON
2530,LA,LIVINGSTON PARISH,LIVINGSTON
2531,LA,MADISON,MADISON
2532,LA,MADISON PARISH,MADISON
2533,LA,MONTGOMERY COUNTY,MONTGOMERY
2534,LA,MOREHOUSE,MOREHOUSE
2535,LA,MOREHOUSE PARISH,MOREHOUSE
2536,LA,NATCHITOCHES,NATCHITOCHES
2537,LA,NATCHITOCHES PARISH,NATCHITOCHES
2538,LA,ORLEANS,ORLEANS
2539,LA,ORLEANS PARISH,ORLEANS
2540,LA,OUACHITA,OUACHITA
2541,LA,OUACHITA PARISH,OUACHITA
2542,LA,OUT-OF-STATE,OUT-OF-STATE
2543,LA,PLAQUEMINE,PLAQUEMINE
2544,LA,PLAQUEMINES,PLAQUEMINES
2545,LA,PLAQUEMINES PARISH,PLAQUEMINES
2546,LA,POINTE COUPEE,POINTE COUPEE
2547,LA,POINTE COUPEE PARISH,POINTE COUPEE
2548,LA,PORTABLE SOURCE,PORTABLE SOURCE
2549,LA,RAPIDES,RAPIDES
2550,LA,RAPIDES PARISH,RAPIDES
2551,LA,RED RIVER,RED RIVER
2552,LA,RED RIVER PARISH,RED RIVER
2553,LA,RICHLAND,RICHLAND
2554,LA,RICHLAND PARISH,RICHLAND
2555,LA,SABINE,SABINE
2556,LA,SABINE PARISH,SABINE
2557,LA,SAINT BERNARD,SAINT BERNARD
2558,LA,SAINT CHARLES,SAINT CHARLES
2559,LA,SAINT HELENA,SAINT HELENA
2560,LA,SAINT JAMES,SAINT JAMES
2561,LA,SAINT LANDRY,SAINT LANDRY
2562,LA,SAINT MARTIN,SAINT MARTIN
2563,LA,SAINT MARY,SAINT MARY
2564,LA,SAINT TAMMANY,SAINT TAMMANY
2565,LA,ST BERNARD,ST BERNARD
2566,LA,ST CHARLES,ST CHARLES
2567,LA,ST HELENA,ST HELENA
2568,LA,ST JAMES,ST JAMES
2569,LA,ST JOHN THE BAPTIST,ST JOHN THE BAPTIST
2570,LA,ST JOHN THE BAPTIST PAR,ST JOHN THE BAPTIST PAR
2571,LA,ST LANDRY,ST LANDRY
2572,LA,ST MARTIN,ST MARTIN
2573,LA,ST MARY,ST MARY
2574,LA,ST TAMMANY,ST TAMMANY
2575,LA,ST. BERNARD,ST. BERNARD
2576,LA,ST. BERNARD PARISH,ST. BERNARD
2577,LA,ST. CHARLES,ST. CHARLES
2578,LA,ST. CHARLES PARISH,ST. CHARLES
2579,LA,ST. HELENA,ST. HELENA
2580,LA,ST. HELENA PARISH,ST. HELENA
2581,LA,ST. JAMES,ST. JAMES
2582,LA,ST. JAMES PARISH,ST. JAMES
2583,LA,ST. JOHN THE BAPTIST ,ST. JOHN THE BAPTIST
2584,LA,ST. JOHN THE BAPTIST PARISH,ST. JOHN THE BAPTIST
2585,LA,ST. LANDRY,ST. LANDRY
2586,LA,ST. LANDRY PARISH,ST. LANDRY
2587,LA,ST. MARTIN,ST. MARTIN
2588,LA,ST. MARTIN PARISH,ST. MARTIN
2589,LA,ST. MARY,ST. MARY
2590,LA,ST. MARY PARISH,ST. MARY
2591,LA,ST. TAMMANY,ST. TAMMANY
2592,LA,ST. TAMMANY PARISH,ST. TAMMANY
2593,LA,SULLIVAN,SULLIVAN
2594,LA,TANGIPAHOA,TANGIPAHOA
2595,LA,TANGIPAHOA PARISH,TANGIPAHOA
2596,LA,TENSAS,TENSAS
2597,LA,TERREBONNE,TERREBONNE
2598,LA,TERREBONNE PARISH,TERREBONNE
2599,LA,UNDETERMINED,UNDETERMINED
2600,LA,UNION,UNION
2601,LA,UNION PARISH,UNION
2602,LA,VERMILION,VERMILION
2603,LA,VERMILION PARISH,VERMILION
2604,LA,VERMILLION PARISH,VERMILLION
2605,LA,VERMILLON,VERMILLON
2606,LA,VERNON,VERNON
2607,LA,VERNON PARISH,VERNON
2608,LA,WASHINGTON,WASHINGTON
2609,LA,WASHINGTON PARISH,WASHINGTON
2610,LA,WEBSTER,WEBSTER
2611,LA,WEBSTER PARISH,WEBSTER
2612,LA,WEST BATON ROUGE,WEST BATON ROUGE
2613,LA,WEST BATON ROUGE PARISH,WEST BATON ROUGE
2614,LA,WEST CARROLL,WEST CARROLL
2615,LA,WEST CARROLL PARISH,WEST CARROLL
2616,LA,WEST FELICIANA,WEST FELICIANA
2617,LA,WEST FELICIANA PARISH,WEST FELICIANA
2618,LA,WINN,WINN
2619,MA,BALTIMORE CITY,BALTIMORE
2620,MA,BARNSTABLE,BARNSTABLE
2621,MA,BARNSTABLE COUNTY,BARNSTABLE
2622,MA,BERKSHIRE,BERKSHIRE
2623,MA,BERKSHIRE COUNTY,BERKSHIRE
2624,MA,BRISTOL,BRISTOL
2625,MA,BRISTOL COUNTY,BRISTOL
2626,MA,CENTRAL MASSACHUSETTS,CENTRAL MASSACHUSETTS
2627,MA,CHESHIRE,CHESHIRE
2628,MA,DUKES,DUKES
2629,MA,DUKES COUNTY,DUKES
2630,MA,ESSEX,ESSEX
2631,MA,ESSEX COUNTY,ESSEX
2632,MA,FRANKLIN,FRANKLIN
2633,MA,FRANKLIN COUNTY,FRANKLIN
2634,MA,HAMPDEN,HAMPDEN
2635,MA,HAMPDEN COUNTY,HAMPDEN
2636,MA,HAMPSHIRE,HAMPSHIRE
2637,MA,HAMPSHIRE COUNTY,HAMPSHIRE
2638,MA,HUDSON,HUDSON
2639,MA,MERRIMACK VALLEY,MERRIMACK VALLEY
2640,MA,METROPOLITAN BOSTON,METROPOLITAN BOSTON
2641,MA,MIDDLESEX,MIDDLESEX
2642,MA,MIDDLESEX COUNTY,MIDDLESEX
2643,MA,MONTGOMERY,MONTGOMERY
2644,MA,NANTUCKET,NANTUCKET
2645,MA,NANTUCKET COUNTY,NANTUCKET
2646,MA,NORFOLK,NORFOLK
2647,MA,NORFOLK COUNTY,NORFOLK
2648,MA,PIONEER VALLEY,PIONEER VALLEY
2649,MA,PLYMOUTH,PLYMOUTH
2650,MA,PLYMOUTH COUNTY,PLYMOUTH
2651,MA,SE MASSACHESETTS,SE MASSACHESETTS
2652,MA,SHELBY,SHELBY
2653,MA,SUFFLOLK,SUFFLOLK
2654,MA,SUFFOLK,SUFFOLK
2655,MA,SUFFOLK (& MIDDLESEX),SUFFOLK (& MIDDLESEX)
2656,MA,SUFFOLK COUNTY,SUFFOLK
2657,MA,WORCESTER,WORCESTER
2658,MA,WORCESTER COUNTY,WORCESTER
2659,MB,WASHINGTON,WASHINGTON
2660,MD,ALEXANDRIA CITY,ALEXANDRIA
2661,MD,ALLEGANY,ALLEGANY
2662,MD,ALLEGANY COUNTY,ALLEGANY
2663,MD,ANNE ARUNDEL,ANNE ARUNDEL
2664,MD,ANNE ARUNDEL COUNTY,ANNE ARUNDEL
2665,MD,BALTIMORE,BALTIMORE
2666,MD,BALTIMORE (CITY),BALTIMORE
2667,MD,BALTIMORE CITY,BALTIMORE
2668,MD,BALTIMORE COUNTY,BALTIMORE
2669,MD,BALTIMORE(CITY),BALTIMORE
2670,MD,BEDFORD,BEDFORD
2671,MD,CALVERT,CALVERT
2672,MD,CALVERT COUNTY,CALVERT
2673,MD,CAROLINE,CAROLINE
2674,MD,CAROLINE COUNTY,CAROLINE
2675,MD,CARROLL,CARROLL
2676,MD,CARROLL COUNTY,CARROLL
2677,MD,CECIL,CECIL
2678,MD,CECIL COUNTY,CECIL
2679,MD,CHARLES,CHARLES
2680,MD,CHARLES COUNTY,CHARLES
2681,MD,DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA
2682,MD,DORCHESTER,DORCHESTER
2683,MD,DORCHESTER COUNTY,DORCHESTER
2684,MD,FREDERICK,FREDERICK
2685,MD,FREDERICK COUNTY,FREDERICK
2686,MD,GARRETT,GARRETT
2687,MD,GARRETT COUNTY,GARRETT
2688,MD,HARFORD,HARFORD
2689,MD,HARFORD COUNTY,HARFORD
2690,MD,HOWARD,HOWARD
2691,MD,HOWARD COUNTY,HOWARD
2692,MD,KENT,KENT
2693,MD,KENT COUNTY,KENT
2694,MD,MONTGOMERY,MONTGOMERY
2695,MD,MONTGOMERY COUNTY,MONTGOMERY
2696,MD,NEW CASTLE COUNTY,NEW CASTLE
2697,MD,PHILADELPHIA,PHILADELPHIA
2698,MD,PRINCE GEORGE S,PRINCE GEORGE''S
2699,MD,PRINCE GEORGE,PRINCE GEORGE''S
2700,MD,PRINCE GEORGE''''S,PRINCE GEORGE''S
2701,MD,PRINCE GEORGE''S,PRINCE GEORGE''S
2702,MD,PRINCE GEORGE''S COUNTY,PRINCE GEORGE''S
2703,MD,PRINCE GEORGES,PRINCE GEORGE''S
2704,MD,QUEEN ANNE S,QUEEN ANNE''S
2705,MD,QUEEN ANNE''S,QUEEN ANNE''S
2706,MD,QUEEN ANNE''S COUNTY,QUEEN ANNE''S
2707,MD,QUEEN ANNES,QUEEN ANNE''S
2708,MD,SAINT MARY''S,ST MARY''S
2709,MD,SAINT MARYS,ST MARYS
2710,MD,SCHENECTADY,SCHENECTADY
2711,MD,SOMERSET,SOMERSET
2712,MD,SOMERSET COUNTY,SOMERSET
2713,MD,SPOTSYLVANIA,SPOTSYLVANIA
2714,MD,ST MARY''S,ST MARY''S
2715,MD,ST MARYS,ST MARY''S
2716,MD,ST. MARY S,ST MARY''S
2717,MD,ST. MARY''S,ST MARY''S
2718,MD,ST. MARY''S COUNTY,ST MARY''S
2719,MD,ST. MARYS,ST MARY''S
2720,MD,TALBOT,TALBOT
2721,MD,TALBOT COUNTY,TALBOT
2722,MD,TIOGA,TIOGA
2723,MD,WASHINGTON,WASHINGTON
2724,MD,WASHINGTON COUNTY,WASHINGTON
2725,MD,WICOMICO,WICOMICO
2726,MD,WICOMICO COUNTY,WICOMICO
2727,MD,WOOD,WOOD
2728,MD,WORCESTER,WORCESTER
2729,MD,WORCESTER COUNTY,WORCESTER
2730,ME,ANDROSCOGGIN,ANDROSCOGGIN
2731,ME,ANDROSCOGGIN COUNTY,ANDROSCOGGIN
2732,ME,AROOSTOOK,AROOSTOOK
2733,ME,AROOSTOOK COUNTY,AROOSTOOK
2734,ME,BALTIMORE COUNTY,BALTIMORE
2735,ME,CUMBERLAND,CUMBERLAND
2736,ME,CUMBERLAND COUNTY,CUMBERLAND
2737,ME,FRANKLIN,FRANKLIN
2738,ME,FRANKLIN COUNTY,FRANKLIN
2739,ME,HANCOCK,HANCOCK
2740,ME,HANCOCK COUNTY,HANCOCK
2741,ME,KENNEBEC,KENNEBEC
2742,ME,KENNEBEC COUNTY,KENNEBEC
2743,ME,KNOX,KNOX
2744,ME,KNOX COUNTY,KNOX
2745,ME,LINCOLN,LINCOLN
2746,ME,LINCOLN COUNTY,LINCOLN
2747,ME,OUT-OF-STATE,OUT-OF-STATE
2748,ME,OXFORD,OXFORD
2749,ME,OXFORD COUNTY,OXFORD
2750,ME,PENOBSCOT,PENOBSCOT
2751,ME,PENOBSCOT COUNTY,PENOBSCOT
2752,ME,PISCATAQUIS,PISCATAQUIS
2753,ME,PISCATAQUIS COUNTY,PISCATAQUIS
2754,ME,SAGADAHOC,SAGADAHOC
2755,ME,SAGADAHOC COUNTY,SAGADAHOC
2756,ME,SOMERSET,SOMERSET
2757,ME,SOMERSET COUNTY,SOMERSET
2758,ME,UNKNOWN,UNKNOWN
2759,ME,WALDO,WALDO
2760,ME,WALDO COUNTY,WALDO
2761,ME,WASHINGTON,WASHINGTON
2762,ME,WASHINGTON COUNTY,WASHINGTON
2763,ME,YORK,YORK
2764,ME,YORK COUNTY,YORK
2765,MI,ALCONA,ALCONA
2766,MI,ALCONA COUNTY,ALCONA
2767,MI,ALGER,ALGER
2768,MI,ALLEGAN,ALLEGAN
2769,MI,ALLEGAN COUNTY,ALLEGAN
2770,MI,ALPENA,ALPENA
2771,MI,ALPENA COUNTY,ALPENA
2772,MI,ANOKA,ANOKA
2773,MI,ANTRIM,ANTRIM
2774,MI,ANTRIM COUNTY,ANTRIM
2775,MI,ARENAC,ARENAC
2776,MI,ARENAC COUNTY,ARENAC
2777,MI,ASHLAND,ASHLAND
2778,MI,BARAGA,BARAGA
2779,MI,BARAGA COUNTY,BARAGA
2780,MI,BARRY,BARRY
2781,MI,BARRY COUNTY,BARRY
2782,MI,BAY,BAY
2783,MI,BAY COUNTY,BAY
2784,MI,BENTON,BENTON
2785,MI,BENZIE,BENZIE
2786,MI,BENZIE COUNTY,BENZIE
2787,MI,BERRIEN,BERRIEN
2788,MI,BERRIEN COUNTY,BERRIEN
2789,MI,BRANCH,BRANCH
2790,MI,BRANCH COUNTY,BRANCH
2791,MI,CALHOUN,CALHOUN
2792,MI,CALHOUN COUNTY,CALHOUN
2793,MI,CANADA,CANADA
2794,MI,CASS,CASS
2795,MI,CASS COUNTY,CASS
2796,MI,CHARLEVOIX,CHARLEVOIX
2797,MI,CHARLEVOIX COUNTY,CHARLEVOIX
2798,MI,CHEBOYGAN,CHEBOYGAN
2799,MI,CHEBOYGAN COUNTY,CHEBOYGAN
2800,MI,CHIPPEWA,CHIPPEWA
2801,MI,CHIPPEWA COUNTY,CHIPPEWA
2802,MI,CLARE,CLARE
2803,MI,CLARE COUNTY,CLARE
2804,MI,CLINTON,CLINTON
2805,MI,CLINTON COUNTY,CLINTON
2806,MI,CRAWFORD,CRAWFORD
2807,MI,CRAWFORD COUNTY,CRAWFORD
2808,MI,DELTA,DELTA
2809,MI,DELTA COUNTY,DELTA
2810,MI,DICKINSON,DICKINSON
2811,MI,DICKINSON COUNTY,DICKINSON
2812,MI,EATON,EATON
2813,MI,EATON COUNTY,EATON
2814,MI,EMMET,EMMET
2815,MI,EMMET COUNTY,EMMET
2816,MI,GENESEE,GENESEE
2817,MI,GENESEE COUNTY,GENESEE
2818,MI,GLADWIN,GLADWIN
2819,MI,GLADWIN COUNTY,GLADWIN
2820,MI,GOGEBIC,GOGEBIC
2821,MI,GOGEBIC COUNTY,GOGEBIC
2822,MI,GRAND TRAVERSE,GRAND TRAVERSE
2823,MI,GRAND TRAVERSE COUNTY,GRAND TRAVERSE
2824,MI,GRATIOT,GRATIOT
2825,MI,GRATIOT COUNTY,GRATIOT
2826,MI,HILLSDALE,HILLSDALE
2827,MI,HILLSDALE COUNTY,HILLSDALE
2828,MI,HOUGHTON,HOUGHTON
2829,MI,HOUGHTON COUNTY,HOUGHTON
2830,MI,HURON,HURON
2831,MI,HURON COUNTY,HURON
2832,MI,I125OAKLAND,I125OAKLAND
2833,MI,INGHAM,INGHAM
2834,MI,INGHAM COUNTY,INGHAM
2835,MI,IONIA,IONIA
2836,MI,IONIA COUNTY,IONIA
2837,MI,IOSCO,IOSCO
2838,MI,IOSCO COUNTY,IOSCO
2839,MI,IRON,IRON
2840,MI,IRON COUNTY,IRON
2841,MI,ISABELLA,ISABELLA
2842,MI,ISABELLA COUNTY,ISABELLA
2843,MI,JACKSON,JACKSON
2844,MI,JACKSON COUNTY,JACKSON
2845,MI,KALAMAZOO,KALAMAZOO
2846,MI,KALAMAZOO COUNTY,KALAMAZOO
2847,MI,KALKASKA,KALKASKA
2848,MI,KALKASKA COUNTY,KALKASKA
2849,MI,KENT,KENT
2850,MI,KENT COUNTY,KENT
2851,MI,KEWEENAW,KEWEENAW
2852,MI,KEWEENAW COUNTY,KEWEENAW
2853,MI,LAKE,LAKE
2854,MI,LAPEER,LAPEER
2855,MI,LAPEER COUNTY,LAPEER
2856,MI,LEELANAU,LEELANAU
2857,MI,LEELANAU COUNTY,LEELANAU
2858,MI,LENAWEE,LENAWEE
2859,MI,LENAWEE COUNTY,LENAWEE
2860,MI,LIVINGSTON,LIVINGSTON
2861,MI,LIVINGSTON COUNTY,LIVINGSTON
2862,MI,LUCE,LUCE
2863,MI,MACKINAC,MACKINAC
2864,MI,MACKINAC COUNTY,MACKINAC
2865,MI,MACOMB,MACOMB
2866,MI,MACOMB COUNTY,MACOMB
2867,MI,MANISTEE,MANISTEE
2868,MI,MANISTEE COUNTY,MANISTEE
2869,MI,MARQUETTE,MARQUETTE
2870,MI,MARQUETTE COUNTY,MARQUETTE
2871,MI,MASON,MASON
2872,MI,MASON COUNTY,MASON
2873,MI,MECOSTA,MECOSTA
2874,MI,MECOSTA COUNTY,MECOSTA
2875,MI,MENOMINEE,MENOMINEE
2876,MI,MENOMINEE COUNTY,MENOMINEE
2877,MI,MIDLAND,MIDLAND
2878,MI,MIDLAND COUNTY,MIDLAND
2879,MI,MILWAUKEE,MILWAUKEE
2880,MI,MISSAUKEE,MISSAUKEE
2881,MI,MISSAUKEE COUNTY,MISSAUKEE
2882,MI,MONROE,MONROE
2883,MI,MONROE COUNTY,MONROE
2884,MI,MONTCALM,MONTCALM
2885,MI,MONTCALM COUNTY,MONTCALM
2886,MI,MONTMORENCY,MONTMORENCY
2887,MI,MONTMORENCY COUNTY,MONTMORENCY
2888,MI,MUSKEGON,MUSKEGON
2889,MI,MUSKEGON COUNTY,MUSKEGON
2890,MI,NEWAYGO,NEWAYGO
2891,MI,NEWAYGO COUNTY,NEWAYGO
2892,MI,OAKLAND,OAKLAND
2893,MI,OAKLAND COUNTY,OAKLAND
2894,MI,OCEANA,OCEANA
2895,MI,OCEANA COUNTY,OCEANA
2896,MI,OGEMAW,OGEMAW
2897,MI,OGEMAW COUNTY,OGEMAW
2898,MI,ONTONAGON,ONTONAGON
2899,MI,ONTONAGON COUNTY,ONTONAGON
2900,MI,OSCEOLA,OSCEOLA
2901,MI,OSCEOLA COUNTY,OSCEOLA
2902,MI,OSCODA,OSCODA
2903,MI,OSCODA COUNTY,OSCODA
2904,MI,OTSEGO,OTSEGO
2905,MI,OTSEGO COUNTY,OTSEGO
2906,MI,OTTAWA,OTTAWA
2907,MI,OTTAWA COUNTY,OTTAWA
2908,MI,OUT-OF-STATE,OUT-OF-STATE
2909,MI,PENDLETON,PENDLETON
2910,MI,PLATTE,PLATTE
2911,MI,PORTABLE SOURCE,PORTABLE SOURCE
2912,MI,PRESQUE ISLE,PRESQUE ISLE
2913,MI,PRESQUE ISLE COUNTY,PRESQUE ISLE
2914,MI,ROSCOMMON,ROSCOMMON
2915,MI,ROSCOMMON COUNTY,ROSCOMMON
2916,MI,SAGINAW,SAGINAW
2917,MI,SAGINAW COUNTY,SAGINAW
2918,MI,SAINT CLAIR,SAINT CLAIR
2919,MI,SAINT JOSEPH,SAINT JOSEPH
2920,MI,SANILAC,SANILAC
2921,MI,SANILAC COUNTY,SANILAC
2922,MI,SCHOOLCRAFT,SCHOOLCRAFT
2923,MI,SCHOOLCRAFT COUNTY,SCHOOLCRAFT
2924,MI,SHIAWASSEE,SHIAWASSEE
2925,MI,SHIAWASSEE COUNTY,SHIAWASSEE
2926,MI,ST CLAIR,ST CLAIR
2927,MI,ST JOSEPH,ST JOSEPH
2928,MI,ST. CLAIR,ST. CLAIR
2929,MI,ST. CLAIR COUNTY,ST. CLAIR
2930,MI,ST. JOSEPH,ST. JOSEPH
2931,MI,ST. JOSEPH COUNTY,ST. JOSEPH
2932,MI,TUSCOLA,TUSCOLA
2933,MI,TUSCOLA COUNTY,TUSCOLA
2934,MI,VAN BUREN,VAN BUREN
2935,MI,VAN BUREN COUNTY,VAN BUREN
2936,MI,WASHTENAW,WASHTENAW
2937,MI,WASHTENAW COUNTY,WASHTENAW
2938,MI,WAYNE,WAYNE
2939,MI,WAYNE COUNTY,WAYNE
2940,MI,WEXFORD,WEXFORD
2941,MI,WEXFORD COUNTY,WEXFORD
2942,MI,YOLO COUNTY,YOLO
2943,MN,AITKIN,AITKIN
2944,MN,AITKIN COUNTY,AITKIN
2945,MN,ANOKA,ANOKA
2946,MN,ANOKA COUNTY,ANOKA
2947,MN,BECKER,BECKER
2948,MN,BECKER COUNTY,BECKER
2949,MN,BELTRAMI,BELTRAMI
2950,MN,BELTRAMI COUNTY,BELTRAMI
2951,MN,BENTON,BENTON
2952,MN,BENTON COUNTY,BENTON
2953,MN,BIG STONE,BIG STONE
2954,MN,BILLINGS ,BILLINGS
2955,MN,BLUE EARTH,BLUE EARTH
2956,MN,BLUE EARTH COUNTY,BLUE EARTH
2957,MN,BROWN,BROWN
2958,MN,BROWN COUNTY,BROWN
2959,MN,BURLEIGH ,BURLEIGH
2960,MN,CARLTON,CARLTON
2961,MN,CARLTON COUNTY,CARLTON
2962,MN,CARVER,CARVER
2963,MN,CARVER COUNTY,CARVER
2964,MN,CASS,CASS
2965,MN,CASS COUNTY,CASS
2966,MN,CHIPPEWA,CHIPPEWA
2967,MN,CHIPPEWA COUNTY,CHIPPEWA
2968,MN,CHISAGO,CHISAGO
2969,MN,CHISAGO COUNTY,CHISAGO
2970,MN,CLAY,CLAY
2971,MN,CLAY COUNTY,CLAY
2972,MN,CLEARWATER,CLEARWATER
2973,MN,CLEARWATER COUNTY,CLEARWATER
2974,MN,COOK,COOK
2975,MN,COTTONWOOD,COTTONWOOD
2976,MN,COTTONWOOD COUNTY,COTTONWOOD
2977,MN,CROW WING,CROW WING
2978,MN,CROW WING COUNTY,CROW WING
2979,MN,DAKOTA,DAKOTA
2980,MN,DAKOTA COUNTY,DAKOTA
2981,MN,DODGE,DODGE
2982,MN,DODGE COUNTY,DODGE
2983,MN,DOUGLAS,DOUGLAS
2984,MN,DOUGLAS COUNTY,DOUGLAS
2985,MN,FARIBAULT,FARIBAULT
2986,MN,FARIBAULT COUNTY,FARIBAULT
2987,MN,FILLMORE,FILLMORE
2988,MN,FILLMORE COUNTY,FILLMORE
2989,MN,FREEBORN,FREEBORN
2990,MN,FREEBORN COUNTY,FREEBORN
2991,MN,GOODHUE,GOODHUE
2992,MN,GOODHUE COUNTY,GOODHUE
